nohup: ignoring input
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] 
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] *****************************************
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0210 05:04:46.472000 379250 site-packages/torch/distributed/run.py:793] *****************************************
🚀 启动训练: Fold 3 | GPUs: 7 | Model: ST-SAM (Sam2-Hiera-L + NewStripDetailAdapter)
Epoch 15/50:  23%|██▎       | 11/47 [00:32<01:40,  2.80s/it, loss=0.0408]
Epoch 15/50:  23%|██▎       | 11/47 [00:35<01:40,  2.80s/it, loss=0.0461]
Epoch 15/50:  26%|██▌       | 12/47 [00:35<01:39,  2.85s/it, loss=0.0461]
Epoch 15/50:  26%|██▌       | 12/47 [00:38<01:39,  2.85s/it, loss=0.0417]
Epoch 15/50:  28%|██▊       | 13/47 [00:38<01:38,  2.89s/it, loss=0.0417]
Epoch 15/50:  28%|██▊       | 13/47 [00:41<01:38,  2.89s/it, loss=0.0487]
Epoch 15/50:  30%|██▉       | 14/47 [00:41<01:37,  2.95s/it, loss=0.0487]
Epoch 15/50:  30%|██▉       | 14/47 [00:43<01:37,  2.95s/it, loss=0.0527]
Epoch 15/50:  32%|███▏      | 15/47 [00:43<01:32,  2.88s/it, loss=0.0527]
Epoch 15/50:  32%|███▏      | 15/47 [00:46<01:32,  2.88s/it, loss=0.0493]
Epoch 15/50:  34%|███▍      | 16/47 [00:46<01:30,  2.91s/it, loss=0.0493]
Epoch 15/50:  34%|███▍      | 16/47 [00:49<01:30,  2.91s/it, loss=0.0566]
Epoch 15/50:  36%|███▌      | 17/47 [00:49<01:27,  2.92s/it, loss=0.0566]
Epoch 15/50:  36%|███▌      | 17/47 [00:52<01:27,  2.92s/it, loss=0.0424]
Epoch 15/50:  38%|███▊      | 18/47 [00:52<01:24,  2.91s/it, loss=0.0424]
Epoch 15/50:  38%|███▊      | 18/47 [00:55<01:24,  2.91s/it, loss=0.0508]
Epoch 15/50:  40%|████      | 19/47 [00:55<01:22,  2.94s/it, loss=0.0508]
Epoch 15/50:  40%|████      | 19/47 [00:58<01:22,  2.94s/it, loss=0.0487]
Epoch 15/50:  43%|████▎     | 20/47 [00:58<01:19,  2.96s/it, loss=0.0487]
Epoch 15/50:  43%|████▎     | 20/47 [01:01<01:19,  2.96s/it, loss=0.0423]
Epoch 15/50:  45%|████▍     | 21/47 [01:01<01:17,  2.99s/it, loss=0.0423]
Epoch 15/50:  45%|████▍     | 21/47 [01:04<01:17,  2.99s/it, loss=0.0512]
Epoch 15/50:  47%|████▋     | 22/47 [01:04<01:15,  3.02s/it, loss=0.0512]
Epoch 15/50:  47%|████▋     | 22/47 [01:07<01:15,  3.02s/it, loss=0.0509]
Epoch 15/50:  49%|████▉     | 23/47 [01:07<01:12,  3.03s/it, loss=0.0509]
Epoch 15/50:  49%|████▉     | 23/47 [01:10<01:12,  3.03s/it, loss=0.0642]
Epoch 15/50:  51%|█████     | 24/47 [01:10<01:09,  3.02s/it, loss=0.0642]
Epoch 15/50:  51%|█████     | 24/47 [01:13<01:09,  3.02s/it, loss=0.0513]
Epoch 15/50:  53%|█████▎    | 25/47 [01:13<01:05,  2.98s/it, loss=0.0513]
Epoch 15/50:  53%|█████▎    | 25/47 [01:16<01:05,  2.98s/it, loss=0.0448]
Epoch 15/50:  55%|█████▌    | 26/47 [01:16<01:01,  2.93s/it, loss=0.0448]
Epoch 15/50:  55%|█████▌    | 26/47 [01:19<01:01,  2.93s/it, loss=0.053] 
Epoch 15/50:  57%|█████▋    | 27/47 [01:19<00:57,  2.88s/it, loss=0.053]
Epoch 15/50:  57%|█████▋    | 27/47 [01:22<00:57,  2.88s/it, loss=0.0512]
Epoch 15/50:  60%|█████▉    | 28/47 [01:22<00:55,  2.90s/it, loss=0.0512]
Epoch 15/50:  60%|█████▉    | 28/47 [01:25<00:55,  2.90s/it, loss=0.0414]
Epoch 15/50:  62%|██████▏   | 29/47 [01:25<00:52,  2.89s/it, loss=0.0414]
Epoch 15/50:  62%|██████▏   | 29/47 [01:27<00:52,  2.89s/it, loss=0.0426]
Epoch 15/50:  64%|██████▍   | 30/47 [01:27<00:48,  2.84s/it, loss=0.0426]
Epoch 15/50:  64%|██████▍   | 30/47 [01:30<00:48,  2.84s/it, loss=0.0399]
Epoch 15/50:  66%|██████▌   | 31/47 [01:30<00:46,  2.89s/it, loss=0.0399]
Epoch 15/50:  66%|██████▌   | 31/47 [01:33<00:46,  2.89s/it, loss=0.0449]
Epoch 15/50:  68%|██████▊   | 32/47 [01:33<00:43,  2.91s/it, loss=0.0449]
Epoch 15/50:  68%|██████▊   | 32/47 [01:36<00:43,  2.91s/it, loss=0.0467]
Epoch 15/50:  70%|███████   | 33/47 [01:36<00:40,  2.93s/it, loss=0.0467]
Epoch 15/50:  70%|███████   | 33/47 [01:39<00:40,  2.93s/it, loss=0.0462]
Epoch 15/50:  72%|███████▏  | 34/47 [01:39<00:38,  2.93s/it, loss=0.0462]
Epoch 15/50:  72%|███████▏  | 34/47 [01:42<00:38,  2.93s/it, loss=0.0397]
Epoch 15/50:  74%|███████▍  | 35/47 [01:42<00:35,  2.94s/it, loss=0.0397]
Epoch 15/50:  74%|███████▍  | 35/47 [01:45<00:35,  2.94s/it, loss=0.0395]
Epoch 15/50:  77%|███████▋  | 36/47 [01:45<00:32,  2.94s/it, loss=0.0395]
Epoch 15/50:  77%|███████▋  | 36/47 [01:48<00:32,  2.94s/it, loss=0.0432]
Epoch 15/50:  79%|███████▊  | 37/47 [01:48<00:29,  2.91s/it, loss=0.0432]
Epoch 15/50:  79%|███████▊  | 37/47 [01:51<00:29,  2.91s/it, loss=0.0439]
Epoch 15/50:  81%|████████  | 38/47 [01:51<00:25,  2.89s/it, loss=0.0439]
Epoch 15/50:  81%|████████  | 38/47 [01:54<00:25,  2.89s/it, loss=0.0549]
Epoch 15/50:  83%|████████▎ | 39/47 [01:54<00:23,  2.90s/it, loss=0.0549]
Epoch 15/50:  83%|████████▎ | 39/47 [01:57<00:23,  2.90s/it, loss=0.0432]
Epoch 15/50:  85%|████████▌ | 40/47 [01:57<00:20,  2.92s/it, loss=0.0432]
Epoch 15/50:  85%|████████▌ | 40/47 [02:00<00:20,  2.92s/it, loss=0.0398]
Epoch 15/50:  87%|████████▋ | 41/47 [02:00<00:17,  2.94s/it, loss=0.0398]
Epoch 15/50:  87%|████████▋ | 41/47 [02:03<00:17,  2.94s/it, loss=0.0519]
Epoch 15/50:  89%|████████▉ | 42/47 [02:03<00:14,  2.93s/it, loss=0.0519]
Epoch 15/50:  89%|████████▉ | 42/47 [02:05<00:14,  2.93s/it, loss=0.0372]
Epoch 15/50:  91%|█████████▏| 43/47 [02:05<00:11,  2.86s/it, loss=0.0372]
Epoch 15/50:  91%|█████████▏| 43/47 [02:08<00:11,  2.86s/it, loss=0.0607]
Epoch 15/50:  94%|█████████▎| 44/47 [02:08<00:08,  2.91s/it, loss=0.0607]
Epoch 15/50:  94%|█████████▎| 44/47 [02:11<00:08,  2.91s/it, loss=0.0534]
Epoch 15/50:  96%|█████████▌| 45/47 [02:11<00:05,  2.93s/it, loss=0.0534]
Epoch 15/50:  96%|█████████▌| 45/47 [02:14<00:05,  2.93s/it, loss=0.0407]
Epoch 15/50:  98%|█████████▊| 46/47 [02:14<00:02,  2.95s/it, loss=0.0407]
Epoch 15/50:  98%|█████████▊| 46/47 [02:17<00:02,  2.95s/it, loss=0.0372]
Epoch 15/50: 100%|██████████| 47/47 [02:17<00:00,  2.97s/it, loss=0.0372]
Epoch 15/50: 100%|██████████| 47/47 [02:17<00:00,  2.94s/it, loss=0.0372]
Epoch 15 | Train Loss: 0.0469 | Val Dice: 0.8950
🔥 New Best Dice: 0.8950 (Epoch 15) -> Saved!

Epoch 16/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 16/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0377]
Epoch 16/50:   2%|▏         | 1/47 [00:03<02:50,  3.70s/it, loss=0.0377]
Epoch 16/50:   2%|▏         | 1/47 [00:06<02:50,  3.70s/it, loss=0.0446]
Epoch 16/50:   4%|▍         | 2/47 [00:06<02:23,  3.19s/it, loss=0.0446]
Epoch 16/50:   4%|▍         | 2/47 [00:09<02:23,  3.19s/it, loss=0.046] 
Epoch 16/50:   6%|▋         | 3/47 [00:09<02:13,  3.04s/it, loss=0.046]
Epoch 16/50:   6%|▋         | 3/47 [00:12<02:13,  3.04s/it, loss=0.0366]
Epoch 16/50:   9%|▊         | 4/47 [00:12<02:08,  2.99s/it, loss=0.0366]
Epoch 16/50:   9%|▊         | 4/47 [00:15<02:08,  2.99s/it, loss=0.0481]
Epoch 16/50:  11%|█         | 5/47 [00:15<02:05,  2.98s/it, loss=0.0481]
Epoch 16/50:  11%|█         | 5/47 [00:18<02:05,  2.98s/it, loss=0.0409]
Epoch 16/50:  13%|█▎        | 6/47 [00:18<02:01,  2.97s/it, loss=0.0409]
Epoch 16/50:  13%|█▎        | 6/47 [00:21<02:01,  2.97s/it, loss=0.0497]
Epoch 16/50:  15%|█▍        | 7/47 [00:21<01:58,  2.96s/it, loss=0.0497]
Epoch 16/50:  15%|█▍        | 7/47 [00:24<01:58,  2.96s/it, loss=0.0421]
Epoch 16/50:  17%|█▋        | 8/47 [00:24<01:54,  2.94s/it, loss=0.0421]
Epoch 16/50:  17%|█▋        | 8/47 [00:26<01:54,  2.94s/it, loss=0.0412]
Epoch 16/50:  19%|█▉        | 9/47 [00:26<01:50,  2.91s/it, loss=0.0412]
Epoch 16/50:  19%|█▉        | 9/47 [00:29<01:50,  2.91s/it, loss=0.063] 
Epoch 16/50:  21%|██▏       | 10/47 [00:29<01:45,  2.84s/it, loss=0.063]
Epoch 16/50:  21%|██▏       | 10/47 [00:32<01:45,  2.84s/it, loss=0.0506]
Epoch 16/50:  23%|██▎       | 11/47 [00:32<01:44,  2.90s/it, loss=0.0506]
Epoch 16/50:  23%|██▎       | 11/47 [00:35<01:44,  2.90s/it, loss=0.0465]
Epoch 16/50:  26%|██▌       | 12/47 [00:35<01:43,  2.96s/it, loss=0.0465]
Epoch 16/50:  26%|██▌       | 12/47 [00:38<01:43,  2.96s/it, loss=0.0555]
Epoch 16/50:  28%|██▊       | 13/47 [00:38<01:40,  2.95s/it, loss=0.0555]
Epoch 16/50:  28%|██▊       | 13/47 [00:41<01:40,  2.95s/it, loss=0.0471]
Epoch 16/50:  30%|██▉       | 14/47 [00:41<01:38,  2.97s/it, loss=0.0471]
Epoch 16/50:  30%|██▉       | 14/47 [00:44<01:38,  2.97s/it, loss=0.0447]
Epoch 16/50:  32%|███▏      | 15/47 [00:44<01:32,  2.89s/it, loss=0.0447]
Epoch 16/50:  32%|███▏      | 15/47 [00:47<01:32,  2.89s/it, loss=0.045] 
Epoch 16/50:  34%|███▍      | 16/47 [00:47<01:30,  2.93s/it, loss=0.045]
Epoch 16/50:  34%|███▍      | 16/47 [00:50<01:30,  2.93s/it, loss=0.051]
Epoch 16/50:  36%|███▌      | 17/47 [00:50<01:28,  2.94s/it, loss=0.051]
Epoch 16/50:  36%|███▌      | 17/47 [00:53<01:28,  2.94s/it, loss=0.048]
Epoch 16/50:  38%|███▊      | 18/47 [00:53<01:24,  2.92s/it, loss=0.048]
Epoch 16/50:  38%|███▊      | 18/47 [00:56<01:24,  2.92s/it, loss=0.0489]
Epoch 16/50:  40%|████      | 19/47 [00:56<01:22,  2.96s/it, loss=0.0489]
Epoch 16/50:  40%|████      | 19/47 [00:58<01:22,  2.96s/it, loss=0.0468]
Epoch 16/50:  43%|████▎     | 20/47 [00:58<01:17,  2.88s/it, loss=0.0468]
Epoch 16/50:  43%|████▎     | 20/47 [01:01<01:17,  2.88s/it, loss=0.0351]
Epoch 16/50:  45%|████▍     | 21/47 [01:01<01:15,  2.91s/it, loss=0.0351]
Epoch 16/50:  45%|████▍     | 21/47 [01:04<01:15,  2.91s/it, loss=0.0481]
Epoch 16/50:  47%|████▋     | 22/47 [01:04<01:12,  2.89s/it, loss=0.0481]
Epoch 16/50:  47%|████▋     | 22/47 [01:07<01:12,  2.89s/it, loss=0.0625]
Epoch 16/50:  49%|████▉     | 23/47 [01:07<01:09,  2.92s/it, loss=0.0625]
Epoch 16/50:  49%|████▉     | 23/47 [01:10<01:09,  2.92s/it, loss=0.0487]
Epoch 16/50:  51%|█████     | 24/47 [01:10<01:06,  2.89s/it, loss=0.0487]
Epoch 16/50:  51%|█████     | 24/47 [01:13<01:06,  2.89s/it, loss=0.0444]
Epoch 16/50:  53%|█████▎    | 25/47 [01:13<01:04,  2.91s/it, loss=0.0444]
Epoch 16/50:  53%|█████▎    | 25/47 [01:16<01:04,  2.91s/it, loss=0.0594]
Epoch 16/50:  55%|█████▌    | 26/47 [01:16<01:01,  2.91s/it, loss=0.0594]
Epoch 16/50:  55%|█████▌    | 26/47 [01:19<01:01,  2.91s/it, loss=0.0444]
Epoch 16/50:  57%|█████▋    | 27/47 [01:19<00:56,  2.83s/it, loss=0.0444]
Epoch 16/50:  57%|█████▋    | 27/47 [01:22<00:56,  2.83s/it, loss=0.0442]
Epoch 16/50:  60%|█████▉    | 28/47 [01:22<00:55,  2.90s/it, loss=0.0442]
Epoch 16/50:  60%|█████▉    | 28/47 [01:25<00:55,  2.90s/it, loss=0.0397]
Epoch 16/50:  62%|██████▏   | 29/47 [01:25<00:52,  2.93s/it, loss=0.0397]
Epoch 16/50:  62%|██████▏   | 29/47 [01:28<00:52,  2.93s/it, loss=0.043] 
Epoch 16/50:  64%|██████▍   | 30/47 [01:28<00:50,  2.95s/it, loss=0.043]
Epoch 16/50:  64%|██████▍   | 30/47 [01:31<00:50,  2.95s/it, loss=0.0394]
Epoch 16/50:  66%|██████▌   | 31/47 [01:31<00:46,  2.92s/it, loss=0.0394]
Epoch 16/50:  66%|██████▌   | 31/47 [01:34<00:46,  2.92s/it, loss=0.046] 
Epoch 16/50:  68%|██████▊   | 32/47 [01:34<00:44,  2.96s/it, loss=0.046]
Epoch 16/50:  68%|██████▊   | 32/47 [01:37<00:44,  2.96s/it, loss=0.0371]
Epoch 16/50:  70%|███████   | 33/47 [01:37<00:41,  2.99s/it, loss=0.0371]
Epoch 16/50:  70%|███████   | 33/47 [01:39<00:41,  2.99s/it, loss=0.0411]
Epoch 16/50:  72%|███████▏  | 34/47 [01:39<00:38,  2.94s/it, loss=0.0411]
Epoch 16/50:  72%|███████▏  | 34/47 [01:42<00:38,  2.94s/it, loss=0.0429]
Epoch 16/50:  74%|███████▍  | 35/47 [01:42<00:35,  2.92s/it, loss=0.0429]
Epoch 16/50:  74%|███████▍  | 35/47 [01:45<00:35,  2.92s/it, loss=0.0507]
Epoch 16/50:  77%|███████▋  | 36/47 [01:45<00:32,  2.92s/it, loss=0.0507]
Epoch 16/50:  77%|███████▋  | 36/47 [01:48<00:32,  2.92s/it, loss=0.0401]
Epoch 16/50:  79%|███████▊  | 37/47 [01:48<00:28,  2.88s/it, loss=0.0401]
Epoch 16/50:  79%|███████▊  | 37/47 [01:51<00:28,  2.88s/it, loss=0.0415]
Epoch 16/50:  81%|████████  | 38/47 [01:51<00:26,  2.90s/it, loss=0.0415]
Epoch 16/50:  81%|████████  | 38/47 [01:54<00:26,  2.90s/it, loss=0.0438]
Epoch 16/50:  83%|████████▎ | 39/47 [01:54<00:23,  2.91s/it, loss=0.0438]
Epoch 16/50:  83%|████████▎ | 39/47 [01:57<00:23,  2.91s/it, loss=0.0543]
Epoch 16/50:  85%|████████▌ | 40/47 [01:57<00:20,  2.89s/it, loss=0.0543]
Epoch 16/50:  85%|████████▌ | 40/47 [02:00<00:20,  2.89s/it, loss=0.0458]
Epoch 16/50:  87%|████████▋ | 41/47 [02:00<00:17,  2.87s/it, loss=0.0458]
Epoch 16/50:  87%|████████▋ | 41/47 [02:02<00:17,  2.87s/it, loss=0.0629]
Epoch 16/50:  89%|████████▉ | 42/47 [02:02<00:13,  2.78s/it, loss=0.0629]
Epoch 16/50:  89%|████████▉ | 42/47 [02:05<00:13,  2.78s/it, loss=0.0433]
Epoch 16/50:  91%|█████████▏| 43/47 [02:05<00:11,  2.86s/it, loss=0.0433]
Epoch 16/50:  91%|█████████▏| 43/47 [02:08<00:11,  2.86s/it, loss=0.0375]
Epoch 16/50:  94%|█████████▎| 44/47 [02:08<00:08,  2.86s/it, loss=0.0375]
Epoch 16/50:  94%|█████████▎| 44/47 [02:11<00:08,  2.86s/it, loss=0.0489]
Epoch 16/50:  96%|█████████▌| 45/47 [02:11<00:05,  2.87s/it, loss=0.0489]
Epoch 16/50:  96%|█████████▌| 45/47 [02:14<00:05,  2.87s/it, loss=0.0418]
Epoch 16/50:  98%|█████████▊| 46/47 [02:14<00:02,  2.91s/it, loss=0.0418]
Epoch 16/50:  98%|█████████▊| 46/47 [02:17<00:02,  2.91s/it, loss=0.0401]
Epoch 16/50: 100%|██████████| 47/47 [02:17<00:00,  2.93s/it, loss=0.0401]
Epoch 16/50: 100%|██████████| 47/47 [02:17<00:00,  2.93s/it, loss=0.0401]
Epoch 16 | Train Loss: 0.0464 | Val Dice: 0.8944

Epoch 17/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 17/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0467]
Epoch 17/50:   2%|▏         | 1/47 [00:03<02:56,  3.84s/it, loss=0.0467]
Epoch 17/50:   2%|▏         | 1/47 [00:06<02:56,  3.84s/it, loss=0.0492]
Epoch 17/50:   4%|▍         | 2/47 [00:06<02:25,  3.23s/it, loss=0.0492]
Epoch 17/50:   4%|▍         | 2/47 [00:09<02:25,  3.23s/it, loss=0.039] 
Epoch 17/50:   6%|▋         | 3/47 [00:09<02:13,  3.03s/it, loss=0.039]
Epoch 17/50:   6%|▋         | 3/47 [00:12<02:13,  3.03s/it, loss=0.0461]
Epoch 17/50:   9%|▊         | 4/47 [00:12<02:06,  2.94s/it, loss=0.0461]
Epoch 17/50:   9%|▊         | 4/47 [00:15<02:06,  2.94s/it, loss=0.0442]
Epoch 17/50:  11%|█         | 5/47 [00:15<02:01,  2.89s/it, loss=0.0442]
Epoch 17/50:  11%|█         | 5/47 [00:17<02:01,  2.89s/it, loss=0.0425]
Epoch 17/50:  13%|█▎        | 6/47 [00:17<01:57,  2.86s/it, loss=0.0425]
Epoch 17/50:  13%|█▎        | 6/47 [00:20<01:57,  2.86s/it, loss=0.0524]
Epoch 17/50:  15%|█▍        | 7/47 [00:20<01:53,  2.84s/it, loss=0.0524]
Epoch 17/50:  15%|█▍        | 7/47 [00:23<01:53,  2.84s/it, loss=0.0392]
Epoch 17/50:  17%|█▋        | 8/47 [00:23<01:52,  2.87s/it, loss=0.0392]
Epoch 17/50:  17%|█▋        | 8/47 [00:26<01:52,  2.87s/it, loss=0.0456]
Epoch 17/50:  19%|█▉        | 9/47 [00:26<01:50,  2.90s/it, loss=0.0456]
Epoch 17/50:  19%|█▉        | 9/47 [00:29<01:50,  2.90s/it, loss=0.0441]
Epoch 17/50:  21%|██▏       | 10/47 [00:29<01:47,  2.92s/it, loss=0.0441]
Epoch 17/50:  21%|██▏       | 10/47 [00:32<01:47,  2.92s/it, loss=0.0615]
Epoch 17/50:  23%|██▎       | 11/47 [00:32<01:45,  2.93s/it, loss=0.0615]
Epoch 17/50:  23%|██▎       | 11/47 [00:35<01:45,  2.93s/it, loss=0.046] 
Epoch 17/50:  26%|██▌       | 12/47 [00:35<01:39,  2.85s/it, loss=0.046]
Epoch 17/50:  26%|██▌       | 12/47 [00:37<01:39,  2.85s/it, loss=0.0487]
Epoch 17/50:  28%|██▊       | 13/47 [00:37<01:35,  2.81s/it, loss=0.0487]
Epoch 17/50:  28%|██▊       | 13/47 [00:40<01:35,  2.81s/it, loss=0.0529]
Epoch 17/50:  30%|██▉       | 14/47 [00:40<01:34,  2.85s/it, loss=0.0529]
Epoch 17/50:  30%|██▉       | 14/47 [00:43<01:34,  2.85s/it, loss=0.0483]
Epoch 17/50:  32%|███▏      | 15/47 [00:43<01:29,  2.81s/it, loss=0.0483]
Epoch 17/50:  32%|███▏      | 15/47 [00:46<01:29,  2.81s/it, loss=0.0362]
Epoch 17/50:  34%|███▍      | 16/47 [00:46<01:29,  2.88s/it, loss=0.0362]
Epoch 17/50:  34%|███▍      | 16/47 [00:49<01:29,  2.88s/it, loss=0.0495]
Epoch 17/50:  36%|███▌      | 17/47 [00:49<01:26,  2.89s/it, loss=0.0495]
Epoch 17/50:  36%|███▌      | 17/47 [00:52<01:26,  2.89s/it, loss=0.0395]
Epoch 17/50:  38%|███▊      | 18/47 [00:52<01:25,  2.93s/it, loss=0.0395]
Epoch 17/50:  38%|███▊      | 18/47 [00:55<01:25,  2.93s/it, loss=0.0612]
Epoch 17/50:  40%|████      | 19/47 [00:55<01:21,  2.92s/it, loss=0.0612]
Epoch 17/50:  40%|████      | 19/47 [00:58<01:21,  2.92s/it, loss=0.0481]
Epoch 17/50:  43%|████▎     | 20/47 [00:58<01:18,  2.92s/it, loss=0.0481]
Epoch 17/50:  43%|████▎     | 20/47 [01:01<01:18,  2.92s/it, loss=0.0476]
Epoch 17/50:  45%|████▍     | 21/47 [01:01<01:16,  2.95s/it, loss=0.0476]
Epoch 17/50:  45%|████▍     | 21/47 [01:04<01:16,  2.95s/it, loss=0.0444]
Epoch 17/50:  47%|████▋     | 22/47 [01:04<01:12,  2.90s/it, loss=0.0444]
Epoch 17/50:  47%|████▋     | 22/47 [01:07<01:12,  2.90s/it, loss=0.0393]
Epoch 17/50:  49%|████▉     | 23/47 [01:07<01:09,  2.90s/it, loss=0.0393]
Epoch 17/50:  49%|████▉     | 23/47 [01:09<01:09,  2.90s/it, loss=0.0451]
Epoch 17/50:  51%|█████     | 24/47 [01:09<01:06,  2.89s/it, loss=0.0451]
Epoch 17/50:  51%|█████     | 24/47 [01:12<01:06,  2.89s/it, loss=0.0508]
Epoch 17/50:  53%|█████▎    | 25/47 [01:12<01:04,  2.92s/it, loss=0.0508]
Epoch 17/50:  53%|█████▎    | 25/47 [01:15<01:04,  2.92s/it, loss=0.0511]
Epoch 17/50:  55%|█████▌    | 26/47 [01:15<01:01,  2.94s/it, loss=0.0511]
Epoch 17/50:  55%|█████▌    | 26/47 [01:18<01:01,  2.94s/it, loss=0.0353]
Epoch 17/50:  57%|█████▋    | 27/47 [01:18<00:58,  2.92s/it, loss=0.0353]
Epoch 17/50:  57%|█████▋    | 27/47 [01:21<00:58,  2.92s/it, loss=0.0448]
Epoch 17/50:  60%|█████▉    | 28/47 [01:21<00:55,  2.95s/it, loss=0.0448]
Epoch 17/50:  60%|█████▉    | 28/47 [01:24<00:55,  2.95s/it, loss=0.0517]
Epoch 17/50:  62%|██████▏   | 29/47 [01:24<00:51,  2.88s/it, loss=0.0517]
Epoch 17/50:  62%|██████▏   | 29/47 [01:27<00:51,  2.88s/it, loss=0.0416]
Epoch 17/50:  64%|██████▍   | 30/47 [01:27<00:48,  2.83s/it, loss=0.0416]
Epoch 17/50:  64%|██████▍   | 30/47 [01:30<00:48,  2.83s/it, loss=0.0462]
Epoch 17/50:  66%|██████▌   | 31/47 [01:30<00:45,  2.87s/it, loss=0.0462]
Epoch 17/50:  66%|██████▌   | 31/47 [01:33<00:45,  2.87s/it, loss=0.033] 
Epoch 17/50:  68%|██████▊   | 32/47 [01:33<00:43,  2.91s/it, loss=0.033]
Epoch 17/50:  68%|██████▊   | 32/47 [01:35<00:43,  2.91s/it, loss=0.0446]
Epoch 17/50:  70%|███████   | 33/47 [01:35<00:40,  2.89s/it, loss=0.0446]
Epoch 17/50:  70%|███████   | 33/47 [01:38<00:40,  2.89s/it, loss=0.0367]
Epoch 17/50:  72%|███████▏  | 34/47 [01:38<00:37,  2.88s/it, loss=0.0367]
Epoch 17/50:  72%|███████▏  | 34/47 [01:41<00:37,  2.88s/it, loss=0.0356]
Epoch 17/50:  74%|███████▍  | 35/47 [01:41<00:35,  2.93s/it, loss=0.0356]
Epoch 17/50:  74%|███████▍  | 35/47 [01:44<00:35,  2.93s/it, loss=0.0524]
Epoch 17/50:  77%|███████▋  | 36/47 [01:44<00:32,  2.91s/it, loss=0.0524]
Epoch 17/50:  77%|███████▋  | 36/47 [01:47<00:32,  2.91s/it, loss=0.0582]
Epoch 17/50:  79%|███████▊  | 37/47 [01:47<00:28,  2.90s/it, loss=0.0582]
Epoch 17/50:  79%|███████▊  | 37/47 [01:50<00:28,  2.90s/it, loss=0.0486]
Epoch 17/50:  81%|████████  | 38/47 [01:50<00:26,  2.95s/it, loss=0.0486]
Epoch 17/50:  81%|████████  | 38/47 [01:53<00:26,  2.95s/it, loss=0.0474]
Epoch 17/50:  83%|████████▎ | 39/47 [01:53<00:23,  2.93s/it, loss=0.0474]
Epoch 17/50:  83%|████████▎ | 39/47 [01:56<00:23,  2.93s/it, loss=0.0543]
Epoch 17/50:  85%|████████▌ | 40/47 [01:56<00:20,  2.89s/it, loss=0.0543]
Epoch 17/50:  85%|████████▌ | 40/47 [01:59<00:20,  2.89s/it, loss=0.0424]
Epoch 17/50:  87%|████████▋ | 41/47 [01:59<00:17,  2.87s/it, loss=0.0424]
Epoch 17/50:  87%|████████▋ | 41/47 [02:02<00:17,  2.87s/it, loss=0.0547]
Epoch 17/50:  89%|████████▉ | 42/47 [02:02<00:14,  2.86s/it, loss=0.0547]
Epoch 17/50:  89%|████████▉ | 42/47 [02:04<00:14,  2.86s/it, loss=0.0524]
Epoch 17/50:  91%|█████████▏| 43/47 [02:04<00:11,  2.78s/it, loss=0.0524]
Epoch 17/50:  91%|█████████▏| 43/47 [02:07<00:11,  2.78s/it, loss=0.0561]
Epoch 17/50:  94%|█████████▎| 44/47 [02:07<00:08,  2.84s/it, loss=0.0561]
Epoch 17/50:  94%|█████████▎| 44/47 [02:10<00:08,  2.84s/it, loss=0.0549]
Epoch 17/50:  96%|█████████▌| 45/47 [02:10<00:05,  2.88s/it, loss=0.0549]
Epoch 17/50:  96%|█████████▌| 45/47 [02:13<00:05,  2.88s/it, loss=0.0432]
Epoch 17/50:  98%|█████████▊| 46/47 [02:13<00:02,  2.88s/it, loss=0.0432]
Epoch 17/50:  98%|█████████▊| 46/47 [02:16<00:02,  2.88s/it, loss=0.0481]
Epoch 17/50: 100%|██████████| 47/47 [02:16<00:00,  2.87s/it, loss=0.0481]
Epoch 17/50: 100%|██████████| 47/47 [02:16<00:00,  2.90s/it, loss=0.0481]
Epoch 17 | Train Loss: 0.0455 | Val Dice: 0.8967
🔥 New Best Dice: 0.8967 (Epoch 17) -> Saved!

Epoch 18/50:   0%|          | 0/47 [00:00<?, ?it/s]
Epoch 18/50:   0%|          | 0/47 [00:03<?, ?it/s, loss=0.0427]
Epoch 18/50:   2%|▏         | 1/47 [00:03<02:59,  3.89s/it, loss=0.0427]
Epoch 18/50:   2%|▏         | 1/47 [00:07<02:59,  3.89s/it, loss=0.049] 
Epoch 18/50:   4%|▍         | 2/47 [00:07<02:34,  3.43s/it, loss=0.049]
Epoch 18/50:   4%|▍         | 2/47 [00:09<02:34,  3.43s/it, loss=0.049]
Epoch 18/50:   6%|▋         | 3/47 [00:09<02:19,  3.16s/it, loss=0.049]
Epoch 18/50:   6%|▋         | 3/47 [00:12<02:19,  3.16s/it, loss=0.0423]
Epoch 18/50:   9%|▊         | 4/47 [00:12<02:09,  3.02s/it, loss=0.0423]
Epoch 18/50:   9%|▊         | 4/47 [00:15<02:09,  3.02s/it, loss=0.0346]
Epoch 18/50:  11%|█         | 5/47 [00:15<02:03,  2.95s/it, loss=0.0346]
